date,amount,account_id
2020-08-13,-19.99,67
2020-08-13,-19.6,67
2020-08-13,-1.0,67
2020-08-14,425.72,67
2020-08-14,-8.99,67
2020-08-14,-6.9,67
2020-08-14,-183.17,67
2020-08-14,-0.99,67
2020-08-14,-5.9,67
2020-08-14,-252.49,67
2020-08-14,-9.8,67
2020-08-15,-21.4,67
2020-08-15,-103.52,67
2020-08-15,-40.0,67
2020-08-17,-27.99,67
2020-08-17,-51.8,67
2020-08-17,-14.63,67
2020-08-17,-52.31,67
2020-08-17,-32.48,67
2020-08-17,-44.6,67
2020-08-17,-27.99,67
2020-08-17,-8.99,67
2020-08-18,-29.39,67
2020-08-18,-45.36,67
2020-08-18,-95.5,67
2020-08-18,-100.0,67
2020-08-18,-1.09,67
2020-08-18,1450.75,67
2020-08-18,-4.99,67
2020-08-19,-3.26,67
2020-08-19,-19.6,67
2020-08-19,28.2,67
2020-08-20,-60.0,67
2020-08-20,-700.0,67
2020-08-20,-20.0,67
2020-08-20,-53.2,67
2020-08-20,-19.6,67
2020-08-21,-50.0,67
2020-08-21,-8.99,67
2020-08-22,-192.64,67
2020-08-22,-7.85,67
2020-08-22,-25.0,67
2020-08-22,-86.65,67
2020-08-24,-19.6,67
2020-08-24,-5.49,67
2020-08-24,-3.49,67
2020-08-25,134.36,67
2020-08-25,-90.0,67
2020-08-26,-12.99,67
2020-08-26,57.78,67
2020-08-27,-8.67,67
2020-08-27,-10.2,67
2020-08-27,-4.9,67
2020-08-28,430.22,67
2020-08-28,-40.0,67
2020-08-28,-88.4,67
2020-08-28,-25.0,67
2020-08-28,-9.9,67
2020-08-29,-69.0,67
2020-08-31,-14.0,67
2020-08-31,-92.48,67
2020-08-31,-4.79,67
2020-08-31,-0.03,67
2020-08-31,-14.38,67
2020-08-31,-19.3,67
2020-09-01,17.0,67
2020-09-01,-20.0,67
2020-09-02,-55.0,67
2020-09-02,-27.99,67
2020-09-02,-38.16,67
2020-09-03,-7.8,67
2020-09-03,1000.0,67
2020-09-04,-5.5,67
2020-09-04,-159.6,67
2020-09-04,-48.0,67
2020-09-04,-36.6,67
2020-09-04,1404.77,67
2020-09-04,-72.4,67
2020-09-04,-7.04,67
2020-09-04,-19.99,67
2020-09-05,-43.9,67
2020-09-05,-18.03,67
2020-09-07,-29.5,67
2020-09-07,-49.0,67
2020-09-07,-44.9,67
2020-09-07,-15.99,67
2020-09-07,500.0,67
2020-09-07,-1800.0,67
2020-09-07,-11.49,67
2020-09-07,-4.0,67
2020-09-07,-111.71,67
2020-09-07,-173.78,67
2020-09-08,-50.0,67
2020-09-08,-24.6,67
2020-09-09,-160.0,67
2020-09-09,-23.99,67
2020-09-11,427.72,67
2020-09-12,-1.9,67
2020-09-12,-4.45,67
2020-09-14,-29.1,67
2020-09-14,-2.5,67
2020-09-14,-88.0,67
2020-09-16,-11.4,67
2020-09-16,-11.3,67
2020-09-16,24.6,67
2020-09-16,-29.6,67
2020-09-16,-11.0,67
2020-09-17,-10.4,67
2020-09-17,-52.5,67
2020-09-17,-13.3,67
2020-09-18,-310.0,67
2020-09-22,-1.0,67
2020-09-22,500.0,67
2020-09-23,-4.99,67
2020-09-24,-25.6,67
2020-09-24,-112.16,67
2020-09-25,-22.33,67
2020-09-25,-5.0,67
2020-09-25,393.49,67
2020-09-25,-29.5,67
2020-09-26,-210.0,67
2020-05-05,-1500.0,68
2020-05-06,-5.53,68
2020-05-07,-15.0,68
2020-05-07,-64.38,68
2020-05-11,-10.99,68
2020-05-12,-25.0,68
2020-05-13,-152.45,68
2020-05-13,-1478.0,68
2020-05-18,-46.41,68
2020-05-18,-1800.0,68
2020-05-18,-10.99,68
2020-05-19,-3780.0,68
2020-05-20,-16.79,68
2020-05-20,11322.72,68
2020-05-20,-58.8,68
2020-05-21,-120.0,68
2020-05-22,-2000.0,68
2020-05-25,-56.28,68
2020-05-25,-63.12,68
2020-05-26,-10.59,68
2020-05-28,-45.0,68
2020-05-29,-36.37,68
2020-05-29,-10.0,68
2020-05-30,-0.99,68
2020-06-02,-82.8,68
2020-06-03,-6.99,68
2020-06-03,-10.4,68
2020-06-03,-38.99,68
2020-06-07,-1500.0,68
2020-06-07,-5.31,68
2020-06-08,-19.9,68
2020-06-08,-16.49,68
2020-06-08,-15.0,68
2020-06-11,-59.99,68
2020-06-12,-25.0,68
2020-06-13,-152.45,68
2020-06-14,-5.49,68
2020-06-17,-121.3,68
2020-06-17,-1600.0,68
2020-06-18,-10.99,68
2020-06-18,-115.65,68
2020-06-18,8389.34,68
2020-06-18,-10.0,68
2020-06-18,-1000.0,68
2020-06-20,-328.9,68
2020-06-21,-16.79,68
2020-06-25,-104.99,68
2020-06-25,-56.28,68
2020-06-26,-87.98,68
2020-06-29,-0.99,68
2020-06-29,121.3,68
2020-06-29,-64.01,68
2020-06-29,-13.1,68
2020-06-29,-20.27,68
2020-06-29,-11.44,68
2020-06-30,-3.8,68
2020-07-01,-82.8,68
2020-07-01,-18.38,68
2020-07-02,-2400.0,68
2020-07-02,-2000.0,68
2020-07-02,-10.4,68
2020-07-02,-86.25,68
2020-07-03,-6.72,68
2020-07-03,-102.73,68
2020-07-04,-62.35,68
2020-07-04,-49.0,68
2020-07-05,-3.53,68
2020-07-06,-5.37,68
2020-07-06,-270.0,68
2020-07-07,-12.99,68
2020-07-07,-131.98,68
2020-07-08,-2.65,68
2020-07-11,-35.0,68
2020-07-11,-17.22,68
2020-07-12,-238.8,68
2020-07-12,-25.0,68
2020-07-13,-21.05,68
2020-07-13,-152.45,68
2020-07-14,-12.93,68
2020-07-14,-1335.6,68
2020-07-15,-9.95,68
2020-07-15,14802.72,68
2020-07-16,-500.0,68
2020-07-16,-17.54,68
2020-07-16,-1800.0,68
2020-07-16,-1.4,68
2020-07-17,-37.5,68
2020-07-19,-10.99,68
2020-07-20,-9.53,68
2020-07-20,-16.79,68
2020-07-21,-89.9,68
2020-07-22,-500.0,68
2020-07-22,-37.9,68
2020-07-22,-18.02,68
2020-07-23,-33.3,68
2020-07-23,-10.99,68
2020-07-25,-33.49,68
2020-07-25,-189.0,68
2020-07-25,-52.27,68
2020-07-25,-29.99,68
2020-07-26,-26.7,68
2020-07-27,-56.28,68
2020-07-27,-25.27,68
2020-07-28,-13.5,68
2020-07-28,-32.5,68
2020-07-29,-7.48,68
2020-07-29,-0.99,68
2020-07-29,-35.29,68
2020-07-30,-1000.0,68
2020-07-30,-33.0,68
2020-08-01,-10.4,68
2020-08-01,-22.8,68
2020-08-01,-82.8,68
2020-08-01,-82.86,68
2020-08-03,-59.58,68
2020-08-03,-60.84,68
2020-08-04,-28.39,68
2020-08-04,698.78,68
2020-08-04,-19.0,68
2020-08-04,-11.98,68
2020-08-05,-5.05,68
2020-08-06,-16.61,68
2020-08-07,-6000.0,68
2020-08-09,-2000.0,68
2020-08-10,-55.99,68
2020-08-11,-6.29,68
2020-08-12,-9.8,68
2020-08-12,-152.45,68
2020-08-12,-25.0,68
2020-08-14,-3.61,68
2020-08-14,-500.0,68
2020-08-16,-37.5,68
2020-08-16,-4.25,68
2020-08-19,-16.79,68
2020-08-19,-20.0,68
2020-08-20,-20.0,68
2020-08-20,-500.0,68
2020-08-20,-20.0,68
2020-08-21,-17.64,68
2020-08-21,-30.0,68
2020-08-21,-29.99,68
2020-08-22,-40.0,68
2020-08-23,-40.0,68
2020-08-24,-9.95,68
2020-08-25,-70.0,68
2020-08-25,-500.0,68
2020-08-25,-56.28,68
2020-08-27,-18.13,68
2020-08-28,-0.99,68
2020-08-28,-17.41,68
2020-08-31,-0.35,68
2020-08-31,-7.32,68
2020-08-31,-11.99,68
2020-09-01,-22.8,68
2020-09-01,-82.8,68
2020-09-01,13.3,68
2020-09-01,-81.18,68
2020-09-03,-500.0,68
2020-09-03,-10.4,68
2020-09-03,-59.16,68
2020-09-03,-52.78,68
2020-09-04,-19.0,68
2020-09-04,-30.0,68
2020-09-05,-10.2,68
2020-09-06,-60.52,68
2020-09-07,-6000.0,68
2020-09-08,-5.77,68
2020-09-09,-14.9,68
2020-09-12,-25.0,68
2020-09-14,-20.12,68
2020-09-14,-2.29,68
2020-09-17,-16.12,68
2020-09-19,-16.79,68
2020-09-20,-10.34,68
2020-09-20,-25.0,68
2020-09-21,-29.99,68
2020-09-22,-15.48,68
2020-09-24,-16.0,68
2020-09-25,-56.28,68
2020-09-26,-5.43,68
2019-08-21,50.0,69
2019-08-21,-34.8,69
2019-09-03,141.56,69
2019-09-04,154.74,69
2019-09-04,53.72,69
2019-09-05,147.08,69
2019-09-05,-162.5,69
2019-09-06,93.03,69
2019-09-06,-194.34,69
2019-09-07,-100.0,69
2019-09-09,-300.0,69
2019-09-09,198.56,69
2019-09-10,-1.2,69
2019-09-11,-300.0,69
2019-09-11,421.96,69
2019-09-12,-34.8,69
2019-09-13,88.43,69
2019-09-15,-20.01,69
2019-09-16,155.03,69
2019-09-17,799.13,69
2019-09-17,-131.0,69
2019-09-17,-63.79,69
2019-09-18,89.41,69
2019-09-18,-20.01,69
2019-09-18,-200.0,69
2019-09-19,-165.28,69
2019-09-19,-64.4,69
2019-09-19,100.2,69
2019-09-19,-278.0,69
2019-09-20,61.39,69
2019-09-20,-59.01,69
2019-09-20,-92.0,69
2019-09-20,-114.48,69
2019-09-21,-58.54,69
2019-09-22,-40.0,69
2019-09-23,112.77,69
2019-09-23,-10.0,69
2019-09-24,-1.2,69
2019-09-24,-1.2,69
2019-09-24,538.93,69
2019-09-25,-20.0,69
2019-09-25,-360.0,69
2019-09-25,-200.0,69
2019-09-26,235.79,69
2019-09-27,128.71,69
2019-09-27,-109.3,69
2019-09-27,-20.03,69
2019-09-27,-31.52,69
2019-09-27,-37.0,69
2019-09-30,-2.4,69
2019-09-30,-2.4,69
2019-09-30,-600.0,69
2019-09-30,20.0,69
2019-09-30,54.0,69
2019-09-30,20.0,69
2019-09-30,-537.23,69
2019-09-30,28.0,69
2019-09-30,10.0,69
2019-09-30,24.0,69
2019-09-30,-2.4,69
2019-09-30,146.5,69
2019-09-30,20.0,69
2019-09-30,90.0,69
2019-09-30,-2.4,69
2019-09-30,-2.4,69
2019-09-30,30.0,69
2019-09-30,34.0,69
2019-09-30,-2.4,69
2019-09-30,-2.4,69
2019-09-30,270.0,69
2019-09-30,20.0,69
2019-09-30,-2.4,69
2019-09-30,-2.4,69
2019-09-30,106.3,69
2019-09-30,-2.4,69
2019-10-01,318.81,69
2019-10-03,76.14,69
2019-10-03,-201.24,69
2019-10-04,-78.64,69
2019-10-04,-53.39,69
2019-10-06,-25.98,69
2019-10-07,-160.54,69
2019-10-07,-263.0,69
2019-10-07,168.0,69
2019-10-07,288.13,69
2019-10-07,-150.0,69
2019-10-07,-40.0,69
2019-10-07,-64.85,69
2019-10-07,-20.46,69
2019-10-07,-126.6,69
2019-10-07,788.6,69
2019-10-08,794.58,69
2019-10-08,-64.9,69
2019-10-08,-101.28,69
2019-10-09,-174.91,69
2019-10-09,18.0,69
2019-10-09,-100.97,69
2019-10-09,-2.4,69
2019-10-09,-6.0,69
2019-10-09,-149.09,69
2019-10-09,23.0,69
2019-10-09,-2.4,69
2019-10-10,1025.14,69
2019-10-10,-20.13,69
2019-10-10,-1025.14,69
2019-10-10,41.26,69
2019-10-10,-240.0,69
2019-10-10,-74.94,69
2019-10-11,-2.4,69
2019-10-11,50.0,69
2019-10-11,95.78,69
2019-10-11,20.0,69
2019-10-11,-2.4,69
2019-10-11,-2.4,69
2019-10-11,-15.0,69
2019-10-11,20.0,69
2019-10-11,-239.1,69
2019-10-12,-34.8,69
2019-10-14,-150.0,69
2019-10-14,173.56,69
2019-10-15,635.96,69
2019-10-16,-64.74,69
2019-10-16,-30.24,69
2019-10-16,-260.0,69
2019-10-16,-117.96,69
2019-10-16,159.16,69
2019-10-17,-224.98,69
2019-10-17,20.0,69
2019-10-17,120.84,69
2019-10-18,-11.3,69
2019-10-18,-65.05,69
2019-10-18,-43.98,69
2019-10-18,125.26,69
2019-10-19,-90.3,69
2019-10-20,-6.7,69
2019-10-20,-18.2,69
2019-10-21,156.01,69
2019-10-21,-285.46,69
2019-10-21,-48.19,69
2019-10-21,20.0,69
2019-10-22,-20.17,69
2019-10-22,589.75,69
2019-10-22,-300.0,69
2019-10-23,-2.4,69
2019-10-23,270.0,69
2019-10-23,22.0,69
2019-10-23,-300.0,69
2019-10-23,26.0,69
2019-10-23,-2.4,69
2019-10-24,-17.31,69
2019-10-24,139.52,69
2019-10-24,-488.88,69
2019-10-25,-2.4,69
2019-10-25,10.0,69
2019-10-25,39.3,69
2019-10-25,-163.36,69
2019-10-26,-30.02,69
2019-10-28,256.2,69
2019-10-29,-300.0,69
2019-10-29,248.36,69
2019-10-30,-2.4,69
2019-10-30,20.0,69
2019-10-30,-2.4,69
2019-10-30,-28.36,69
2019-10-30,-100.0,69
2019-10-30,60.0,69
2019-10-30,308.77,69
2019-10-31,-417.35,69
2019-10-31,-34.27,69
2019-10-31,42.24,69
2019-10-31,-111.34,69
2019-11-01,45.0,69
2019-11-01,28.0,69
2019-11-01,206.03,69
2019-11-01,-2.4,69
2019-11-01,-2.4,69
2019-11-02,-20.02,69
2019-11-02,-74.94,69
2019-11-05,-147.78,69
2019-11-05,-64.85,69
2019-11-05,-30.04,69
2019-11-05,-72.0,69
2019-11-05,538.17,69
2019-11-06,-165.38,69
2019-11-06,-35.6,69
2019-11-06,435.02,69
2019-11-06,-27.67,69
2019-11-06,-72.0,69
2019-11-07,114.66,69
2019-11-07,-57.24,69
2019-11-08,-42.39,69
2019-11-08,-6.7,69
2019-11-08,-6.7,69
2019-11-08,-59.0,69
2019-11-08,-30.62,69
2019-11-08,206.22,69
2019-11-09,-26.03,69
2019-11-10,-21.39,69
2019-11-11,-25.24,69
2019-11-11,-418.8,69
2019-11-11,166.03,69
2019-11-11,418.8,69
2019-11-12,440.64,69
2019-11-12,-34.8,69
2019-11-12,-130.0,69
2019-11-12,-292.8,69
2019-11-13,-2.4,69
2019-11-13,356.14,69
2019-11-13,-2.4,69
2019-11-13,-48.19,69
2019-11-13,9.1,69
2019-11-13,13.0,69
2019-11-13,20.0,69
2019-11-13,-150.6,69
2019-11-13,-139.72,69
2019-11-13,15.0,69
2019-11-13,26.0,69
2019-11-13,-405.86,69
2019-11-14,-370.8,69
2019-11-14,-32.77,69
2019-11-14,202.38,69
2019-11-15,-125.84,69
2019-11-15,-25.13,69
2019-11-15,159.31,69
2019-11-16,-49.5,69
2019-11-16,-65.77,69
2019-11-16,-60.0,69
2019-11-17,-30.0,69
2019-11-18,166.13,69
2019-11-19,-34.6,69
2019-11-19,-37.4,69
2019-11-19,-130.0,69
2019-11-19,1918.77,69
2019-11-20,-6.7,69
2019-11-20,-6.7,69
2019-11-20,-1.5,69
2019-11-20,-1.2,69
2019-11-20,-217.6,69
2019-11-20,-47.4,69
2019-11-20,-1.5,69
2019-11-20,118.8,69
2019-11-20,20.0,69
2019-11-20,-1.8,69
2019-11-20,-118.8,69
2019-11-20,-2.4,69
2019-11-20,-1.2,69
2019-11-20,-10.1,69
2019-11-21,-320.47,69
2019-11-21,-1000.0,69
2019-11-21,-36.28,69
2019-11-21,87.44,69
2019-11-22,-163.03,69
2019-11-22,115.92,69
2019-11-24,-30.0,69
2019-11-25,-700.0,69
2019-11-25,494.25,69
2019-11-26,-21.88,69
2019-11-26,923.99,69
2019-11-26,-548.3,69
2019-11-27,-40.0,69
2019-11-27,-126.12,69
2019-11-28,96.27,69
2019-11-29,-73.39,69
2019-11-29,120.36,69
2019-11-29,-14.7,69
2019-11-29,-28.9,69
2019-11-29,-71.94,69
2019-11-30,-28.49,69
2019-12-01,-1.8,69
2019-12-01,-13.4,69
2019-12-01,-6.7,69
2019-12-02,1664.44,69
2019-12-02,-3.0,69
2019-12-02,-49.78,69
2019-12-02,-69.79,69
2019-12-02,-3.0,69
2019-12-03,-98.0,69
2019-12-03,-118.42,69
2019-12-03,-116.0,69
2019-12-03,-116.0,69
2019-12-03,-261.0,69
2019-12-03,-318.98,69
2019-12-03,-261.0,69
2019-12-03,-261.0,69
2019-12-03,805.01,69
2019-12-04,-2.4,69
2019-12-04,26.5,69
2019-12-04,-20.2,69
2019-12-04,-700.8,69
2019-12-04,-170.0,69
2019-12-05,280.98,69
2019-12-05,-64.85,69
2019-12-06,-236.33,69
2019-12-06,-44.8,69
2019-12-06,168.28,69
2019-12-06,102.0,69
2019-12-09,-98.0,69
2019-12-09,-261.0,69
2019-12-09,157.21,69
2019-12-09,-52.02,69
2019-12-10,888.96,69
2019-12-10,-261.0,69
2019-12-10,-261.0,69
2019-12-10,-98.0,69
2019-12-11,-1.5,69
2019-12-11,-6.7,69
2019-12-11,-1.8,69
2019-12-11,-1.8,69
2019-12-11,-200.0,69
2019-12-11,-6.7,69
2019-12-11,-33.25,69
2019-12-11,14.74,69
2019-12-11,-1.5,69
2019-12-12,154.54,69
2019-12-12,-34.8,69
2019-12-13,106.1,69
2019-12-13,-123.01,69
2019-12-13,-1.8,69
2019-12-13,-17.31,69
2019-12-13,-2.28,69
2019-12-16,131.74,69
2019-12-16,-79.54,69
2019-12-16,-118.8,69
2019-12-16,118.8,69
2019-12-17,-1.8,69
2019-12-17,-136.51,69
2019-12-17,-170.0,69
2019-12-17,-215.45,69
2019-12-17,-48.21,69
2019-12-17,-125.91,69
2019-12-17,954.75,69
2019-12-17,-85.92,69
2019-12-18,6.88,69
2019-12-18,-375.7,69
2019-12-19,-19.7,69
2019-12-20,194.38,69
2019-12-20,218.1,69
2019-12-20,-300.0,69
2019-12-21,-3.9,69
2019-12-21,-149.88,69
2019-12-21,-4.6,69
2019-12-22,-6.3,69
2019-12-22,-6.3,69
2019-12-22,-30.0,69
2019-12-23,1055.97,69
2019-12-23,-3.53,69
2019-12-23,-352.86,69
2019-12-24,-402.97,69
2019-12-24,-1000.0,69
2019-12-24,2452.53,69
2019-12-24,-292.8,69
2019-12-24,-127.62,69
2019-12-26,-55.43,69
2019-12-26,-711.36,69
2019-12-27,158.33,69
2019-12-27,-960.0,69
2019-12-27,2889.49,69
2019-12-27,-283.0,69
2019-12-29,-96.0,69
2019-12-29,-400.0,69
2019-12-29,-1500.0,69
2019-12-30,-15.99,69
2019-12-30,3371.14,69
2019-12-31,-250.0,69
2019-12-31,768.25,69
2019-12-31,-1192.0,69
2020-01-02,-84.67,69
2020-01-02,-200.0,69
2020-01-02,-215.45,69
2020-01-02,577.69,69
2020-01-02,-100.0,69
2020-01-02,-479.6,69
2020-01-03,-97.0,69
2020-01-03,293.75,69
2020-01-03,-18.42,69
2020-01-04,-123.52,69
2020-01-06,-856.5,69
2020-01-06,-313.38,69
2020-01-06,-72.45,69
2020-01-06,127.14,69
2020-01-07,712.18,69
2020-01-07,-137.22,69
2020-01-08,-1000.0,69
2020-01-08,-70.67,69
2020-01-08,58.95,69
2020-01-08,-31.6,69
2020-01-09,384.14,69
2020-01-09,-47.52,69
2020-01-09,-626.4,69
2020-01-09,-465.84,69
2020-01-10,59.93,69
2020-01-10,-48.19,69
2020-01-12,-34.8,69
2020-01-13,53.54,69
2020-01-13,-40.04,69
2020-01-13,-38.34,69
2020-01-13,-4.0,69
2020-01-14,120.0,69
2020-01-14,62.4,69
2020-01-14,-554.4,69
2020-01-14,18.0,69
2020-01-14,-184.8,69
2020-01-14,402.09,69
2020-01-15,30.0,69
2020-01-15,-2.4,69
2020-01-15,156.0,69
2020-01-15,-32.38,69
2020-01-15,-2.4,69
2020-01-15,100.61,69
2020-01-16,311.04,69
2020-01-16,-320.54,69
2020-01-17,34.0,69
2020-01-17,35.37,69
2020-01-17,-70.96,69
2020-01-17,118.8,69
2020-01-17,-250.0,69
2020-01-17,-2.4,69
2020-01-17,-118.8,69
2020-01-20,132.0,69
2020-01-20,-150.0,69
2020-01-20,-2.4,69
2020-01-20,164.06,69
2020-01-21,306.52,69
2020-01-21,-153.13,69
2020-01-21,-47.0,69
2020-01-22,-21.0,69
2020-01-22,-10.0,69
2020-01-22,-210.0,69
2020-01-22,223.98,69
2020-01-22,-6.3,69
2020-01-22,-24.99,69
2020-01-22,-190.0,69
2020-01-23,-2.4,69
2020-01-23,59.92,69
2020-01-23,-2.4,69
2020-01-23,-1.2,69
2020-01-23,20.0,69
2020-01-23,20.0,69
2020-01-24,98.24,69
2020-01-24,-173.8,69
2020-01-24,-65.17,69
2020-01-27,156.0,69
2020-01-27,-2.4,69
2020-01-27,133.6,69
2020-01-28,216.0,69
2020-01-28,25.0,69
2020-01-28,605.17,69
2020-01-28,545.76,69
2020-01-28,117.07,69
2020-01-28,-450.0,69
2020-01-28,-500.0,69
2020-01-29,-2.4,69
2020-01-29,20.0,69
2020-01-29,-350.0,69
2020-01-29,-2.4,69
2020-01-29,18.0,69
2020-01-30,-188.46,69
2020-01-30,38.0,69
2020-01-30,-123.49,69
2020-01-30,-328.32,69
2020-01-30,-200.0,69
2020-01-30,131.06,69
2020-01-30,-20.0,69
2020-01-30,-608.94,69
2020-01-30,-2.4,69
2020-01-30,168.05,69
2020-01-30,-250.0,69
2020-01-30,1856.83,69
2020-01-31,80.55,69
2020-01-31,-32.88,69
2020-01-31,-1.8,69
2020-01-31,-535.11,69
2020-01-31,-1.8,69
2020-01-31,111.4,69
2020-01-31,-500.0,69
2020-02-03,20.0,69
2020-02-03,-200.0,69
2020-02-03,-40.0,69
2020-02-03,-2.4,69
2020-02-03,374.14,69
2020-02-04,60.0,69
2020-02-04,745.89,69
2020-02-04,-246.67,69
2020-02-04,-15.99,69
2020-02-05,-66.45,69
2020-02-05,-20.85,69
2020-02-05,-400.0,69
2020-02-05,120.0,69
2020-02-05,-250.0,69
2020-02-06,36.0,69
2020-02-06,-25.31,69
2020-02-06,-85.22,69
2020-02-06,-31.0,69
2020-02-06,-2.4,69
2020-02-06,-40.01,69
2020-02-07,-24.02,69
2020-02-07,184.11,69
2020-02-07,-200.0,69
2020-02-10,107.09,69
2020-02-10,-112.0,69
2020-02-10,-48.19,69
2020-02-11,-500.0,69
2020-02-11,541.8,69
2020-02-11,-332.22,69
2020-02-11,603.58,69
2020-02-12,76.0,69
2020-02-12,-34.8,69
2020-02-13,-18.8,69
2020-02-13,-6.9,69
2020-02-13,20.0,69
2020-02-13,55.99,69
2020-02-13,-1.8,69
2020-02-14,34.0,69
2020-02-14,-25.0,69
2020-02-14,34.0,69
2020-02-14,95.3,69
2020-02-15,-119.0,69
2020-02-15,-65.0,69
2020-02-16,-60.0,69
2020-02-17,-2.4,69
2020-02-17,30.0,69
2020-02-17,36.0,69
2020-02-17,113.08,69
2020-02-17,-2.4,69
2020-02-17,-55.54,69
2020-02-17,-60.0,69
2020-02-18,-1.2,69
2020-02-18,-2.4,69
2020-02-18,-1.2,69
2020-02-18,449.56,69
2020-02-18,-430.0,69
2020-02-18,20.0,69
2020-02-19,-250.0,69
2020-02-19,265.06,69
2020-02-19,-1.2,69
2020-02-20,130.37,69
2020-02-21,-49.41,69
2020-02-21,101.19,69
2020-02-21,153.25,69
2020-02-21,-153.25,69
2020-02-22,-87.2,69
2020-02-23,-18.8,69
2020-02-23,-6.9,69
2020-02-24,-90.72,69
2020-02-24,-150.0,69
2020-02-24,118.49,69
2020-02-25,339.0,69
2020-02-25,-26.9,69
2020-02-25,-46.5,69
2020-02-25,-86.0,69
2020-02-25,-300.0,69
2020-02-26,506.92,69
2020-02-26,-620.54,69
2020-02-27,66.0,69
2020-02-27,506.18,69
2020-02-27,-2.4,69
2020-02-27,20.0,69
2020-02-27,-2.4,69
2020-02-27,-2.4,69
2020-02-27,20.0,69
2020-02-27,-2.4,69
2020-02-27,20.0,69
2020-02-28,300.0,69
2020-02-28,-395.0,69
2020-02-28,-300.0,69
2020-02-28,395.0,69
2020-02-28,81.54,69
2020-02-28,-49.43,69
2020-02-29,-14.6,69
2020-02-29,-50.96,69
2020-02-29,-123.49,69
2020-03-01,-400.0,69
2020-03-02,15.99,69
2020-03-02,-15.99,69
2020-03-02,171.14,69
2020-03-03,-41.6,69
2020-03-03,659.6,69
2020-03-03,-22.28,69
2020-03-03,-65.0,69
2020-03-03,-600.0,69
2020-03-03,-1.2,69
2020-03-04,-72.0,69
2020-03-04,-1.8,69
2020-03-04,-51.91,69
2020-03-04,300.0,69
2020-03-04,-300.0,69
2020-03-04,-1.8,69
2020-03-05,86.16,69
2020-03-05,-2.4,69
2020-03-05,38.0,69
2020-03-05,-66.45,69
2020-03-05,28.0,69
2020-03-05,-92.34,69
2020-03-05,-2.4,69
2020-03-06,-7.44,69
2020-03-06,248.27,69
2020-03-07,-14.0,69
2020-03-07,-20.28,69
2020-03-07,-103.3,69
2020-03-08,-192.0,69
2020-03-09,-39.06,69
2020-03-09,322.23,69
2020-03-10,-2.4,69
2020-03-10,-31.7,69
2020-03-10,-48.19,69
2020-03-10,20.0,69
2020-03-10,-569.16,69
2020-03-10,-2.4,69
2020-03-10,18.0,69
2020-03-10,457.12,69
2020-03-10,-2.4,69
2020-03-10,36.5,69
2020-03-11,-30.0,69
2020-03-12,-30.0,69
2020-03-12,-5.1,69
2020-03-12,-6.5,69
2020-03-12,-34.8,69
2020-03-12,-36.2,69
2020-03-12,37.33,69
2020-03-12,-10.7,69
2020-03-12,-30.0,69
2020-03-12,-27.36,69
2020-03-13,20.0,69
2020-03-13,305.55,69
2020-03-13,-23.91,69
2020-03-14,-26.46,69
2020-03-14,-40.0,69
2020-03-15,-34.01,69
2020-03-16,-200.0,69
2020-03-16,-74.0,69
2020-03-16,803.87,69
2020-03-16,-253.3,69
2020-03-17,586.79,69
2020-03-17,-29.04,69
2020-03-17,36.0,69
2020-03-17,-700.0,69
2020-03-18,-143.88,69
2020-03-18,-300.0,69
2020-03-18,-20.01,69
2020-03-18,300.0,69
2020-03-19,176.84,69
2020-03-19,-300.0,69
2020-03-19,-22.27,69
2020-03-20,196.5,69
2020-03-20,-5.48,69
2020-03-21,-104.0,69
2020-03-22,-114.19,69
2020-03-22,114.19,69
2020-03-23,85.47,69
2020-03-23,-50.0,69
2020-03-24,-100.0,69
2020-03-24,378.74,69
2020-03-25,73.68,69
2020-03-25,-19.66,69
2020-03-25,-1.2,69
2020-03-25,-200.0,69
2020-03-25,60.41,69
2020-03-25,-60.41,69
2020-03-26,-261.0,69
2020-03-26,55.02,69
2020-03-27,-8.5,69
2020-03-27,104.14,69
2020-03-27,-40.16,69
2020-03-27,-12.62,69
2020-03-27,20.0,69
2020-03-28,-19.9,69
2020-03-29,-26.72,69
2020-03-30,-112.34,69
2020-03-30,387.1,69
2020-03-30,253.0,69
2020-03-30,-123.49,69
2020-03-30,-186.56,69
2020-03-31,-47.16,69
2020-03-31,-300.0,69
2020-03-31,-29.6,69
2020-03-31,-63.92,69
2020-03-31,606.18,69
2020-03-31,-300.0,69
2020-04-01,300.0,69
2020-04-01,-29.74,69
2020-04-01,-300.0,69
2020-04-02,-50.0,69
2020-04-02,-114.19,69
2020-04-02,-261.0,69
2020-04-02,-37.96,69
2020-04-02,297.68,69
2020-04-02,114.19,69
2020-04-03,-1.2,69
2020-04-03,70.74,69
2020-04-04,-28.95,69
2020-04-06,-168.84,69
2020-04-06,270.18,69
2020-04-06,-66.45,69
2020-04-06,-1.6,69
2020-04-07,-11.5,69
2020-04-07,-11.08,69
2020-04-07,-100.0,69
2020-04-07,499.09,69
2020-04-07,-192.0,69
2020-04-08,-100.0,69
2020-04-08,58.95,69
2020-04-08,218.09,69
2020-04-08,-218.09,69
2020-04-08,-46.43,69
2020-04-08,-230.0,69
2020-04-09,295.73,69
2020-04-09,-390.0,69
2020-04-09,-1.2,69
2020-04-09,-14.16,69
2020-04-10,-1.2,69
2020-04-14,-200.0,69
2020-04-14,138.53,69
2020-04-14,850.0,69
2020-04-14,216.15,69
